event_type,seq_id,time_stamp
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_10,device_13,7653.916199493870
event_11,device_15,7653.916199493870
event_11,device_15,7653.916199493870
event_11,device_15,7653.916199493870
event_11,device_15,7653.916199493870
event_11,device_15,7653.916199493870
event_12,device_15,7653.916199493870
event_12,device_15,7653.916199493870
event_12,device_15,7653.916199493870
event_12,device_15,7653.916199493870
event_12,device_15,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_17,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_20,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_21,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
event_10,device_23,7653.916199493870
